scope,industry,target,comparison,block,wape_gain_pp,gain_sd,gain_min,gain_max,sse_reduction
4020,슈퍼마켓,cnt,sequential,2,4.04024771180576,0.302207552635141,3.583829700282,4.41960031767227,0.211158444275929
4020,슈퍼마켓,cnt,sequential,3,0.517073658164613,0.379220542581048,-0.0663103291330625,1.12899937726741,0.0193755839768679
4020,슈퍼마켓,cnt,sequential,4,0.365200489557639,0.508071537336068,-0.487109427378818,1.15581367940463,0.0168085298339827
4020,슈퍼마켓,cnt,sequential,5,4.8947907816768,0.428986850980544,4.23083799947995,5.54918544901856,0.284778974709017
4020,슈퍼마켓,cnt,sequential,6,0.514130018878712,0.143380489522964,0.208462101883944,0.733797281681459,0.0125375444482106
4020,슈퍼마켓,cnt,sequential,7,0.981027485870682,0.279646828170981,0.601242818135239,1.53867326501069,0.0658297158290082
4020,슈퍼마켓,cnt,sequential,8,0.847221613516001,0.592855194319206,-0.202383075630103,1.65713358649547,0.0878565972807052
4020,슈퍼마켓,cnt,sequential,9,3.73899593784295,0.724150071767721,2.79138349396138,4.84494135025929,0.315527533629373
4020,슈퍼마켓,cnt,sequential,10,-0.288604004151618,0.177906552542087,-0.593995026614122,0.00643721384110119,-0.00130542874036691
4020,슈퍼마켓,ticket,leave_one_block_out,1,-0.0617936920009032,0.0543442031991694,-0.201361496434049,-0.00720936271914607,-0.00870808862998891
4020,슈퍼마켓,ticket,leave_one_block_out,2,0.0704721085318236,0.216402885825104,-0.331342536295692,0.345142342796495,0.0176412231622843
4020,슈퍼마켓,ticket,leave_one_block_out,3,0.0284968944878822,0.0598902750775608,-0.0734435939080791,0.129409706071668,-0.00427284891879991
4020,슈퍼마켓,ticket,leave_one_block_out,4,-0.21553657058949,0.098228522334507,-0.411755870989428,-0.0834307254741262,-0.0301506167202179
4020,슈퍼마켓,ticket,leave_one_block_out,5,0.154491483248549,0.109544487797428,-0.00718625609172074,0.322335211704108,0.0202123982934079
4020,슈퍼마켓,ticket,leave_one_block_out,6,-0.210178795466578,0.125545035591376,-0.451657979751854,-0.053309830722939,-0.0261799304714461
4020,슈퍼마켓,ticket,leave_one_block_out,7,-0.139560012036694,0.0608199634945338,-0.21986839315383,-0.0481206998894146,-0.0196028387652874
4020,슈퍼마켓,ticket,leave_one_block_out,8,0.116612846272161,0.218943604552097,-0.241606155384183,0.336259859851276,-0.00391420893798358
4020,슈퍼마켓,ticket,leave_one_block_out,9,0.949335496900719,0.398010895915345,0.350090561899397,1.45339994398546,0.10004349269225
4020,슈퍼마켓,ticket,sequential,2,2.35603361051502,0.135028772599913,2.2030277845096,2.63314357845372,0.210158781465696
4020,슈퍼마켓,ticket,sequential,3,0.180169097477896,0.102572970023511,-0.0163519289040098,0.335511476037378,0.021145429609582
4020,슈퍼마켓,ticket,sequential,4,-0.386874070310484,0.168302971253917,-0.684890752988279,-0.0982969659220456,-0.0442917832038634
4020,슈퍼마켓,ticket,sequential,5,1.11474696607369,0.196425208181426,0.762245264160352,1.45941087136935,0.103279665129772
4020,슈퍼마켓,ticket,sequential,6,-0.0264857804197427,0.108896079336472,-0.195557466139257,0.104814010552981,0.00101441594401985
4020,슈퍼마켓,ticket,sequential,7,-0.157085411401137,0.149115475581849,-0.461678747739616,0.038673781353768,-0.000876901285551124
4020,슈퍼마켓,ticket,sequential,8,1.52121766547936,0.212996830203232,1.03797927817343,1.72153026240582,0.139552325352992
4020,슈퍼마켓,ticket,sequential,9,0.949335496900719,0.398010895915345,0.350090561899397,1.45339994398546,0.10004349269225
4020,슈퍼마켓,ticket,sequential,10,-0.0745850687534197,0.0945007667430833,-0.326376201603676,0.00431575192507694,-0.0103253655019436
8001,일반한식,amt,leave_one_block_out,1,21.760967565777,0.919893154365447,19.5288556001643,22.9082664841064,0.907161104805697
8001,일반한식,amt,leave_one_block_out,2,-0.251168304198185,0.189134511363754,-0.509838194524626,0.116152357451965,-0.043324210292972
8001,일반한식,amt,leave_one_block_out,3,-0.254458262341459,0.253151508447242,-0.743978921295478,0.0410642440200948,0.00643058926337403
8001,일반한식,amt,leave_one_block_out,4,0.156291476538899,0.362995576038975,-0.256576968247341,0.825622394962959,0.0256576449323154
8001,일반한식,amt,leave_one_block_out,5,1.09726101839906,0.185282724262945,0.89426620975297,1.51569100202239,0.148452463945137
8001,일반한식,amt,leave_one_block_out,6,0.665746401850481,0.146573254876868,0.45899328877642,0.947064688507687,0.119743734240444
8001,일반한식,amt,leave_one_block_out,7,-0.0861973703549163,0.132347020896359,-0.307662126384003,0.0617284241315033,-0.00801177281501622
8001,일반한식,amt,leave_one_block_out,8,-0.0912559936305875,0.353194645368404,-0.674719549823145,0.386714372810175,0.00880244922075618
8001,일반한식,amt,leave_one_block_out,9,4.52924892455206,0.564408410961113,3.85302435364831,5.35689888371689,0.518771586419789
8001,일반한식,amt,sequential,2,1.36869264692821,0.391151004612896,0.669790618481386,1.83051009784929,0.100151648716969
8001,일반한식,amt,sequential,3,6.00317475190434,0.326609576995717,5.36573821254335,6.39659202858331,0.363255434881524
8001,일반한식,amt,sequential,4,3.64092633361207,0.227245764223021,3.38317757500126,3.95751134549251,0.292547215491945
8001,일반한식,amt,sequential,5,1.70889697127556,0.35522329713446,1.24805531677054,2.29266318771326,0.162786202330533
8001,일반한식,amt,sequential,6,-0.139925647593128,0.0993590905490778,-0.282467786437879,0.00172968434908605,-0.0277890863518625
8001,일반한식,amt,sequential,7,0.0724248163463612,0.137202438785892,-0.0752718465947599,0.368140801006897,0.0216022039103831
8001,일반한식,amt,sequential,8,1.84397920870882,0.386885623203128,1.18869092490061,2.46682800989417,0.191694216488356
8001,일반한식,amt,sequential,9,4.52924892455206,0.564408410961113,3.85302435364831,5.35689888371689,0.518771586419789
8001,일반한식,amt,sequential,10,-0.0126877743133745,0.064711820442721,-0.130654276096887,0.102139386536464,0.0077572447874274
8001,일반한식,cnt,leave_one_block_out,1,21.1080999543287,0.905421307111003,19.3677830062936,22.3462276260464,0.875856018798143
8001,일반한식,cnt,leave_one_block_out,2,0.471632392130498,0.393168379794282,-0.0628126076686997,0.968001482957059,0.0705855714498836
8001,일반한식,cnt,leave_one_block_out,3,-0.206952072726459,0.129146348156023,-0.408137149421481,-0.00121164564293452,-0.0303944507007798
8001,일반한식,cnt,leave_one_block_out,4,0.330706685894119,0.302687282079974,0.0299973458115443,1.00249341944958,0.0476262532421782
8001,일반한식,cnt,leave_one_block_out,5,1.80335764049892,0.474199341251872,0.916377494806947,2.74830201140628,0.241639392233501
8001,일반한식,cnt,leave_one_block_out,6,1.19747830075909,0.235419225126503,0.854992773088023,1.59753101988298,0.158096296241778
8001,일반한식,cnt,leave_one_block_out,7,0.229707882810829,0.203553650312203,-0.134302177846107,0.496114213643628,0.0263944639912918
8001,일반한식,cnt,leave_one_block_out,8,-0.0596879794143942,0.298035006705253,-0.651307601340984,0.449577217782621,-0.0227206146487377
8001,일반한식,cnt,leave_one_block_out,9,4.18413174452537,0.901196269922757,2.98445976772639,6.3380042496887,0.44491669163672
8001,일반한식,cnt,sequential,2,0.616588676729827,0.577550107151467,-0.503048828160135,1.37412173583258,0.0736582996155755
